"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.72073556935959e-128,0.83712055701707,0.452,0.256,1.68066015892698e-123,"1","YWHAQ"
4.29626466420452e-127,0.665537417449878,0.618,0.408,8.27976126085495e-123,"1","CAPZA2"
1.91474835598911e-126,0.961372146925825,0.292,0.13,3.69010303166221e-122,"1","SELENOM"
3.35787180918245e-124,0.267404916214688,0.993,0.974,6.47129055065641e-120,"1","RPS12"
5.578458986923e-124,0.967624885023112,0.36,0.184,1.0750806159598e-119,"1","APLP2"
9.42048373633797e-124,0.599609457897399,0.701,0.508,1.81551562566705e-119,"1","PSME1"
5.16306651843387e-123,0.601148746467282,0.648,0.434,9.95026179432575e-119,"1","BEX3"
7.21629191437836e-123,0.927317459712044,0.351,0.177,1.390723777739e-118,"1","AIF1L"
7.01516080830272e-121,0.457402167133154,0.603,0.373,1.3519617909761e-116,"1","IFITM3"
2.34345535564835e-119,0.948475277903362,0.338,0.17,4.5163071614055e-115,"1","BEX4"
4.03723412087461e-119,0.382120137786861,0.94,0.841,7.78055759774954e-115,"1","RPL23"
9.6010692861094e-118,0.576937505049566,0.76,0.564,1.850318072819e-113,"1","MGST1"
5.3119275789003e-117,0.568119803968369,0.67,0.462,1.02371468300567e-112,"1","CLTA"
3.21247607664243e-116,0.262812474697196,0.992,0.963,6.19108389490529e-112,"1","RPL21"
3.74889674694117e-116,1.17662000136454,0.268,0.122,7.22487381070503e-112,"1","ENPEP"
1.26323603742429e-115,1.03904078566764,0.279,0.128,2.43450849132409e-111,"1","CAPNS1"
1.72936112774791e-115,0.278635999681858,0.991,0.96,3.33282476539578e-111,"1","RPL31"
2.10243215879142e-115,0.316095624758214,0.974,0.934,4.05180725642283e-111,"1","RPL14"
2.20848294575875e-115,0.744934500100616,0.544,0.355,4.25618833306627e-111,"1","RAN"
6.93449869973014e-115,0.268936432169546,0.992,0.96,1.33641658941199e-110,"1","RPS25"
9.02107405015326e-115,0.787630649707228,0.422,0.237,1.73854139094554e-110,"1","EIF4B"
1.48586475790016e-114,0.594375089892882,0.766,0.555,2.86355856142518e-110,"1","PCSK1N"
3.77565154016265e-113,0.779871537718664,0.45,0.264,7.27643564820145e-109,"1","RHEB"
7.15184386581897e-113,0.600435883914645,0.651,0.459,1.37830334982063e-108,"1","HMGN1"
2.11988253131805e-112,1.05499474064319,0.292,0.14,4.08543761435614e-108,"1","TRAM1"
5.22512559042119e-112,0.995264819540708,0.301,0.146,1.00698620378597e-107,"1","TMEM37"
5.83461505979472e-111,0.467602711462261,0.84,0.644,1.12444701432364e-106,"1","OCIAD2"
8.45034034594803e-111,0.508726629575997,0.68,0.469,1.6285495914711e-106,"1","RPL17"
1.15800540508505e-110,0.661785700338096,0.65,0.456,2.23170801667991e-106,"1","CD63"
2.71544978117354e-109,0.282510956749214,0.984,0.942,5.23321481827764e-105,"1","RPS13"
8.38764892911977e-109,0.816375901187578,0.376,0.204,1.61646770161996e-104,"1","ACOT7"
9.44154689421196e-108,0.484557033853047,0.787,0.631,1.81957491745253e-103,"1","CALM2"
2.28562286603862e-106,0.617816173386892,0.652,0.445,4.40485238742963e-102,"1","CLTRN"
2.64330100522553e-104,0.828599079553881,0.327,0.167,5.09416969727064e-100,"1","ZBTB20"
2.75061002328541e-104,0.571535822098792,0.491,0.294,5.30097563687565e-100,"1","CA2"
4.87867777592801e-104,0.346144949637744,0.948,0.865,9.40218780976847e-100,"1","RPL5"
1.95659375633642e-103,0.80331944613497,0.34,0.177,3.77074748721154e-99,"1","LRP2"
1.14539163297272e-102,0.791145425111726,0.291,0.141,2.20739875506502e-98,"1","ARPC1B"
1.62514160399352e-102,0.288415171511031,0.973,0.911,3.13197289921631e-98,"1","RPL37"
1.83944140331333e-101,0.340281185498692,0.947,0.864,3.54497147246545e-97,"1","RACK1"
2.69380421725766e-101,0.84595364350317,0.34,0.181,5.19149948749895e-97,"1","RBM3"
4.24282575685838e-101,0.655594044314401,0.496,0.312,8.17677379861747e-97,"1","TMEM230"
1.37360538125396e-100,0.97563936652417,0.275,0.134,2.64721229075264e-96,"1","SEPT2"
3.37415500026697e-100,0.676312708910709,0.382,0.21,6.5026715165145e-96,"1","PSAT1"
2.33223512573972e-99,0.775565945671255,0.366,0.202,4.4946835343256e-95,"1","ANXA5"
6.55077384499392e-98,0.260866538529006,0.995,0.969,1.26246513540723e-93,"1","RPL12"
8.09441660828884e-98,0.409771552071915,0.849,0.713,1.55995596874942e-93,"1","PPDPF"
5.67043481611984e-97,0.956715439620776,0.278,0.138,1.09280619776261e-92,"1","RFK"
8.21241652031081e-97,0.267228005731575,0.979,0.928,1.5826969117943e-92,"1","RPS16"
1.91024370906484e-96,0.991560877084414,0.257,0.123,3.68142167610977e-92,"1","SDC4"
2.02313305265855e-95,0.387974305859812,0.844,0.698,3.89898201908356e-91,"1","CFL1"
3.33289214393577e-95,0.646288108670237,0.54,0.361,6.42314973979301e-91,"1","SNRPE"
1.00716250012432e-94,0.927645245616673,0.284,0.145,1.94100357023959e-90,"1","PAIP1"
3.08983838021755e-94,0.88596830458469,0.315,0.167,5.95473652635527e-90,"1","RAB29"
1.86901297958931e-93,0.456855270884293,0.721,0.544,3.60196181426452e-89,"1","MINOS1"
3.2859081591587e-93,0.560107190365676,0.632,0.455,6.33260220433065e-89,"1","CLIC1"
5.26886367841884e-93,0.704686589532359,0.42,0.253,1.01541540810488e-88,"1","MORF4L2"
6.06017299652267e-92,0.615331775502241,0.517,0.339,1.16791653988985e-87,"1","PSME2"
1.24104932181016e-91,0.508255945374386,0.67,0.483,2.39175025299254e-87,"1","PCBP2"
2.88322446281372e-90,0.52251649466131,0.644,0.456,5.55655018473461e-86,"1","DYNLT1"
4.59553712717962e-90,0.602186293534004,0.399,0.233,8.85651915150056e-86,"1","CTSD"
6.19964116453644e-90,0.741943685355288,0.38,0.221,1.19479484522946e-85,"1","MRPL23"
6.24103510821026e-90,0.786414258888688,0.342,0.191,1.20277228605428e-85,"1","SSB"
5.44492170275462e-89,0.684136454743488,0.38,0.219,1.04934531055487e-84,"1","C9orf16"
7.00791591450975e-89,0.670524559388776,0.432,0.265,1.35056555504432e-84,"1","LACTB2"
1.42182119611298e-88,0.64503668359884,0.465,0.293,2.74013380914893e-84,"1","ALDH1A1"
2.3266522977528e-88,0.551842505146449,0.543,0.363,4.4839243082292e-84,"1","EID1"
3.56551371466586e-85,0.796346627807796,0.438,0.282,6.87145803090404e-81,"1","TPM1"
6.56529137855334e-85,0.682470069666425,0.395,0.236,1.2652629544748e-80,"1","MZT2A"
2.88339443477243e-84,0.831181054983824,0.287,0.151,5.55687775469343e-80,"1","EPCAM"
1.25451073844822e-83,0.884476802990359,0.259,0.131,2.41769309513742e-79,"1","TPD52"
6.97913255396193e-83,0.546938936188062,0.565,0.386,1.34501842579954e-78,"1","ARL2"
5.82330491217152e-82,0.824917923379587,0.278,0.146,1.1222673226737e-77,"1","HNRNPH2"
1.05975094939888e-81,0.366090750249559,0.825,0.698,2.04235202968152e-77,"1","RPSA"
8.09830528888802e-81,0.411198974247538,0.691,0.504,1.5607053952745e-76,"1","NDUFA13"
1.50464141908548e-80,0.768330978514122,0.292,0.157,2.89974494286154e-76,"1","ACTR3"
2.18278464707228e-80,0.907354117203228,0.267,0.141,4.2066625718377e-76,"1","LINC02532"
6.58404319118644e-80,0.289980521085349,0.901,0.772,1.26887680380545e-75,"1","POLR2L"
8.23002770457098e-80,0.450529704918215,0.67,0.499,1.58609093922492e-75,"1","SNX3"
2.74420620108052e-79,0.665318130517836,0.346,0.201,5.28863419072238e-75,"1","TPM3"
6.87472780017709e-79,0.387230370849037,0.732,0.549,1.32489754165013e-74,"1","PRDX3"
6.21419950791808e-78,0.551616506642782,0.511,0.343,1.19760052916597e-73,"1","VPS29"
7.2343781919842e-78,0.613412055681394,0.412,0.257,1.39420936515919e-73,"1","RAB11A"
1.86828640793743e-77,0.294269333211845,0.86,0.666,3.60056156537701e-73,"1","RPS26"
3.75944849452145e-77,0.417445570276556,0.758,0.597,7.24520913864175e-73,"1","SLC25A3"
1.19164042603098e-75,0.488862249931647,0.593,0.421,2.2965294290469e-71,"1","SUMO1"
1.53136330978626e-75,0.306651336505144,0.954,0.897,2.95124337062008e-71,"1","PTMA"
1.59450113472891e-75,0.786710316565999,0.274,0.147,3.07292258684956e-71,"1","MAGED2"
3.35649701176427e-75,0.863690904839504,0.253,0.133,6.4686410410721e-71,"1","RNF11"
9.72670004865944e-75,0.44114743943837,0.874,0.743,1.87452963337765e-70,"1","ITM2B"
1.18731105995864e-74,0.74652326604605,0.296,0.166,2.2881858747523e-70,"1","BTF3L4"
2.54340463793843e-74,0.65293820329615,0.382,0.235,4.90164941823495e-70,"1","MRFAP1"
1.6082867751479e-73,0.443187690899511,0.644,0.473,3.09949027306504e-69,"1","SNRPG"
4.48720888060716e-73,0.596505988880439,0.441,0.286,8.64774895470612e-69,"1","SQSTM1"
7.56082991984839e-73,0.506707233245469,0.496,0.334,1.45712314215318e-68,"1","MRPL33"
1.02026016621799e-72,0.347690972609783,0.787,0.633,1.96624539233532e-68,"1","NDUFA11"
2.45889279870727e-72,0.643757300177944,0.371,0.226,4.73877820166865e-68,"1","NAA20"
4.07745663057554e-72,0.528976705849287,0.427,0.271,7.85807441844519e-68,"1","NAP1L1"
1.60858894249965e-71,0.286374900830433,0.932,0.818,3.10007260998533e-67,"1","RPS27L"
5.50619826942721e-71,0.488292191465955,0.585,0.425,1.06115453048401e-66,"1","SRP9"
8.22989678318306e-70,0.752460590206143,0.269,0.148,1.58606570805504e-65,"1","MYL6B"
1.01876096003173e-69,0.401837152723779,0.717,0.553,1.96335612217315e-65,"1","SNRPD2"
8.72938805111566e-69,0.500484656653046,0.501,0.341,1.68232766521101e-64,"1","SRSF9"
3.541354144595e-68,0.596366649639779,0.414,0.268,6.82489770746348e-64,"1","SRSF3"
4.88422552610165e-68,0.53424270851541,0.253,0.134,9.4128794339031e-64,"1","ELF3"
3.29500794059907e-67,0.712278095774969,0.256,0.139,6.35013930312252e-63,"1","MCRIP1"
5.44410453364062e-67,0.709464831739083,0.291,0.167,1.04918782572322e-62,"1","RSL1D1"
6.77226723288535e-67,0.797479192944693,0.256,0.141,1.30515134112167e-62,"1","RAB10"
1.99405589054322e-66,0.402292224128288,0.735,0.596,3.8429445122549e-62,"1","SUB1"
2.40877683332324e-66,0.298916149128901,0.83,0.694,4.64219471318055e-62,"1","RPS21"
2.81711003692988e-65,0.702345602120963,0.339,0.209,5.42913446317126e-61,"1","HSP90B1"
2.75068418511964e-64,0.712760273879201,0.292,0.17,5.30111856156256e-60,"1","ARHGDIA"
2.6786802046089e-63,0.362999605399054,0.666,0.494,5.16235249032227e-59,"1","ROMO1"
9.59384997857532e-63,0.741006621108783,0.263,0.149,1.84892676787104e-58,"1","CHMP1B"
2.56486808227055e-62,0.490121690942601,0.424,0.277,4.9430137681518e-58,"1","CALD1"
9.03392375456095e-62,0.456594125904657,0.422,0.275,1.74101778597899e-57,"1","PSMA2"
1.08610602878777e-61,0.601762165741355,0.34,0.209,2.09314353867979e-57,"1","STMP1"
1.17587241316646e-61,0.740186696286569,0.261,0.148,2.2661413146544e-57,"1","RAP1A"
2.41993330903212e-61,0.518744264292151,0.477,0.331,4.6636954731667e-57,"1","YWHAB"
2.4489649128414e-61,0.461900519639711,0.525,0.369,4.71964518002795e-57,"1","SSBP1"
3.17891729540966e-61,0.572560842335093,0.361,0.228,6.1264094117135e-57,"1","EIF3M"
5.555588068565e-61,0.649651150883233,0.311,0.188,1.07067293257385e-56,"1","CAMLG"
1.02074380027302e-60,0.702532032730005,0.283,0.166,1.96717745188616e-56,"1","SLC16A4"
6.33874223389791e-60,0.607515731340329,0.313,0.189,1.22160240331681e-55,"1","DNAJA1"
8.15642675252878e-60,0.704305116408242,0.261,0.149,1.57190656374735e-55,"1","RAB5IF"
8.66835055815509e-60,0.265869696858005,0.883,0.764,1.67056451956765e-55,"1","NDUFS5"
2.01651058483422e-59,0.586262779581393,0.333,0.206,3.88621919909251e-55,"1","ZNF428"
2.61796287654326e-59,0.318617144214504,0.927,0.806,5.04533805567416e-55,"1","SPP1"
2.62056951193974e-59,0.550516690151774,0.354,0.222,5.05036156341027e-55,"1","COMMD8"
3.96120934250129e-59,0.311530074106331,0.842,0.719,7.63404264486849e-55,"1","OST4"
4.14079924498854e-59,0.38131729762621,0.693,0.538,7.98014830494192e-55,"1","MZT2B"
5.10479533282356e-59,0.469309348985822,0.446,0.299,9.83796156541757e-55,"1","ELOC"
2.63288286456221e-58,0.599661887169265,0.344,0.219,5.07409185658429e-54,"1","SNRPD1"
5.25085718699991e-58,0.663143016704621,0.279,0.165,1.01194519707862e-53,"1","SNRPB"
7.62736049061035e-58,0.422471565671198,0.458,0.309,1.46994491375043e-53,"1","HMGN2"
2.38296202298158e-57,0.639291625776673,0.317,0.196,4.59244441069011e-53,"1","CCT8"
2.44471083230212e-57,0.479966839182243,0.461,0.32,4.71144671601264e-53,"1","MMP24OS"
3.45141628426109e-57,0.266075865197081,0.776,0.604,6.65156946302796e-53,"1","RPS17"
3.73693656766615e-57,0.511670963284182,0.398,0.263,7.20182415320621e-53,"1","UGP2"
1.1198095010787e-56,0.514205366045297,0.365,0.234,2.15809687047887e-52,"1","HDDC2"
1.82697382837872e-56,0.577658968704293,0.317,0.196,3.52094396205148e-52,"1","RAB13"
2.12424314885336e-56,0.585937743268665,0.315,0.194,4.0938413964702e-52,"1","PCNP"
2.13470212551614e-56,0.577710890400003,0.276,0.161,4.11399793629471e-52,"1","CAPG"
2.26736635570462e-56,0.562267768816371,0.32,0.198,4.36966844071394e-52,"1","MRPL47"
5.8799778275335e-56,0.361445229289953,0.701,0.558,1.13318932692226e-51,"1","EIF3E"
1.05968425815924e-55,0.663068207337107,0.269,0.158,2.04222350232448e-51,"1","GTF2A2"
1.53088664062927e-55,0.564243067941207,0.361,0.234,2.95032473382072e-51,"1","CSDE1"
1.54321192191296e-55,0.59822947522128,0.301,0.185,2.97407801591066e-51,"1","MRPL50"
1.89947577953162e-55,0.362300803560505,0.343,0.212,3.66066972231333e-51,"1","TSPO"
1.91571905407782e-55,0.446022655885761,0.478,0.336,3.69197376101877e-51,"1","C11orf58"
2.00552546474487e-55,0.452660748287211,0.552,0.412,3.86504867565631e-51,"1","EIF6"
2.3404986356111e-55,0.538207249278211,0.385,0.254,4.51060897054971e-51,"1","TCEAL8"
3.11542971887308e-55,0.258684160391378,0.876,0.756,6.0040561542122e-51,"1","EEF1D"
1.09992108214598e-54,0.396547489162875,0.638,0.492,2.11976790951173e-50,"1","NOP10"
1.84557303983859e-54,0.613085395433762,0.294,0.179,3.55678836237693e-50,"1","HNRNPA3"
5.71110565933365e-54,0.659339677680088,0.258,0.152,1.10064428266678e-49,"1","MRPL42"
7.41502222080588e-54,0.517246499708834,0.354,0.229,1.42902308239371e-49,"1","BAX"
1.19641644770956e-53,0.55500812673964,0.301,0.184,2.30573377802587e-49,"1","UBE2N"
3.91899518989176e-53,0.609045821009523,0.276,0.166,7.55268752995939e-49,"1","AP3S1"
1.87567650533218e-52,0.341407645476166,0.729,0.581,3.61480376107618e-48,"1","POMP"
2.31267039958717e-52,0.620475221433837,0.288,0.177,4.4569783940844e-48,"1","UBE2B"
5.89114240562442e-52,0.615208166076852,0.254,0.15,1.13534096441194e-47,"1","CCDC124"
6.68237584724325e-52,0.671790417723628,0.294,0.184,1.28782747328072e-47,"1","PSENEN"
7.59820575540619e-52,0.54542861643755,0.284,0.171,1.46432621318188e-47,"1","CKS2"
1.09858942214601e-51,0.408840585052969,0.502,0.36,2.11720153435979e-47,"1","SF3B6"
1.95486394187666e-51,0.509707636297262,0.477,0.343,3.7674137887847e-47,"1","DAD1"
2.84529103956881e-51,0.372411003905207,0.571,0.421,5.48344489145702e-47,"1","TRIR"
3.25612569340968e-51,0.449623194087722,0.472,0.338,6.27520543633913e-47,"1","HNRNPC"
4.56383964573521e-51,0.614324379944515,0.26,0.154,8.79543176526089e-47,"1","SRSF2"
5.88348436678104e-51,0.495921257874829,0.336,0.215,1.13386510716604e-46,"1","RBM8A"
1.137826136523e-50,0.436418607023027,0.459,0.323,2.19281853030712e-46,"1","PTGES3"
1.3975504073313e-50,0.451390869447083,0.377,0.248,2.69335914500887e-46,"1","RNASEH2C"
3.9137480538593e-50,0.559645623570634,0.33,0.213,7.54257524939765e-46,"1","UBE2D2"
1.11226682861112e-49,0.448968081046307,0.426,0.294,2.14356063209935e-45,"1","NHP2"
2.36938444663477e-49,0.686322455598665,0.267,0.164,4.56627770555453e-45,"1","NUPR1"
2.48386476988769e-49,0.444122864132758,0.398,0.27,4.78690418452755e-45,"1","NCL"
2.93387219528192e-49,0.400503295207567,0.486,0.35,5.65415849474731e-45,"1","VAPA"
7.41266632228554e-49,0.33575786390804,0.707,0.569,1.42856905363087e-44,"1","NEDD8"
8.01105441327996e-49,0.436160642010168,0.35,0.227,1.54389040652731e-44,"1","RBPMS"
1.04122596293457e-48,0.448463929929877,0.385,0.259,2.0066506757675e-44,"1","PPA2"
1.05311386424371e-48,0.391208807723949,0.514,0.374,2.02956103917048e-44,"1","HNRNPK"
2.53900369858623e-48,0.490760867764609,0.285,0.176,4.89316792791539e-44,"1","G0S2"
7.94455188439815e-48,0.439652951946599,0.437,0.306,1.53107403916121e-43,"1","RAB7A"
8.50739029729345e-48,0.600472041971528,0.272,0.168,1.63954425809439e-43,"1","DDAH2"
1.01803125376058e-47,0.601062292617709,0.262,0.16,1.96194983224739e-43,"1","ERI3"
1.35235357116696e-47,0.598745721074762,0.287,0.18,2.60625580235296e-43,"1","CD59"
1.50901556776814e-47,0.395830942758647,0.609,0.472,2.90817480220275e-43,"1","ATP6V0E1"
2.83987674063983e-47,0.405205626241547,0.402,0.275,5.47301045456108e-43,"1","HIGD1A"
4.44673467882198e-47,0.414347550149027,0.425,0.295,8.56974707302573e-43,"1","FAM177A1"
5.5112697382435e-47,0.400323658022797,0.437,0.309,1.06213190395429e-42,"1","SET"
5.65609793738486e-47,0.424984386057853,0.297,0.184,1.09004319449281e-42,"1","SPX"
9.65593261974203e-47,0.342530052630746,0.545,0.408,1.86089133447668e-42,"1","COX7A2L"
2.14219777927827e-46,0.381026886387424,0.384,0.258,4.12844356022507e-42,"1","TCEAL4"
2.88319991397838e-46,0.395393653140704,0.455,0.324,5.55650287421914e-42,"1","SEC11A"
3.34135790121728e-46,0.543853309402957,0.254,0.154,6.43946494722594e-42,"1","CUEDC2"
4.59262402591601e-46,0.484612237752562,0.354,0.238,8.85090502274534e-42,"1","TUBA1B"
1.06692788496328e-45,0.345983340303952,0.53,0.384,2.05618341990123e-41,"1","MTCH2"
1.16874011200319e-44,0.427803990881275,0.362,0.243,2.25239594385254e-40,"1","HNRNPF"
1.63284949882479e-44,0.294987967802004,0.631,0.491,3.14682755413513e-40,"1","SEC61G"
1.90691241338657e-43,0.608957960349394,0.264,0.167,3.6750016030786e-39,"1","NDFIP1"
1.97649411726351e-43,0.466576037859446,0.317,0.208,3.80909946279024e-39,"1","RAP1B"
6.02793057726436e-43,0.338852747265817,0.535,0.395,1.16170278085039e-38,"1","PCBP1"
2.08750163232929e-42,0.258667246498693,0.364,0.244,4.02303314582501e-38,"1","CLU"
3.61435709876818e-42,0.292327493678338,0.673,0.528,6.96558900074603e-38,"1","NDUFB3"
1.21652780378325e-41,0.440635789790603,0.341,0.231,2.34449238345107e-37,"1","SH3BGRL"
1.7348987993158e-41,0.565132166901567,0.261,0.165,3.34349696604141e-37,"1","STAU1"
7.21115489331582e-41,0.276773205817734,0.759,0.625,1.38973377103982e-36,"1","DYNLL1"
8.66095789881608e-41,0.51892266676484,0.254,0.158,1.66913980625984e-36,"1","HNRNPU"
1.03961777733756e-40,0.47784452260586,0.307,0.203,2.00355138048494e-36,"1","TBCB"
8.80550361159875e-40,0.533362503620128,0.279,0.182,1.69699665602731e-35,"1","CCDC198"
1.75810327478241e-39,0.351871803774154,0.415,0.294,3.38821663116066e-35,"1","CETN2"
2.08597555575585e-39,0.417406480533275,0.361,0.249,4.02009209105267e-35,"1","MRPL13"
2.17969510270838e-39,0.277836043398132,0.669,0.526,4.20070840193959e-35,"1","NDUFB9"
4.2210576819611e-39,0.408768657395352,0.379,0.268,8.13482236467544e-35,"1","FAAP20"
7.50854450876745e-39,0.360060922798221,0.362,0.248,1.44704669772966e-34,"1","LAP3"
1.68363539405578e-38,0.440958239561856,0.401,0.289,3.2447021314243e-34,"1","RABAC1"
2.44682767242201e-38,0.522754063896045,0.273,0.178,4.71552629029169e-34,"1","KRTCAP2"
2.46963878885116e-38,0.339988950064199,0.346,0.235,4.75948787387395e-34,"1","SLC7A7"
5.16820712140149e-38,0.518154616502128,0.257,0.165,9.96016876436495e-34,"1","MCTS1"
6.28906966171453e-38,0.294450368711511,0.677,0.555,1.21202950520562e-33,"1","MORF4L1"
7.89375531629177e-38,0.359852426353941,0.43,0.313,1.52128452455575e-33,"1","EIF3G"
4.18027395008335e-37,0.38799133347161,0.402,0.289,8.05622395660064e-33,"1","DNAJC15"
5.49770060650034e-37,0.36357540527266,0.38,0.268,1.05951686088475e-32,"1","BAG1"
7.24553794501851e-37,0.370426611443672,0.33,0.225,1.39636007276397e-32,"1","RANBP1"
8.77650422798388e-37,0.463566471192896,0.25,0.16,1.69140789481705e-32,"1","MRPL17"
1.98545467539459e-36,0.392930136222632,0.274,0.178,3.82636825042045e-32,"1","ANXA11"
4.95147817894984e-36,0.447794082051925,0.25,0.161,9.54248874647214e-32,"1","CTTN"
5.37266707395235e-36,0.414558706858248,0.313,0.213,1.0354203984921e-31,"1","PDCD5"
1.3704709059472e-35,0.361676675526951,0.379,0.269,2.64117152994144e-31,"1","EIF1AX"
1.65997409954395e-35,0.31353068149443,0.436,0.316,3.1991020846411e-31,"1","RNF5"
2.35785707238624e-35,0.422454583218403,0.295,0.198,4.54406214990275e-31,"1","PTP4A2"
3.00129585875046e-35,0.3301467293367,0.457,0.34,5.78409737898388e-31,"1","POLR2K"
5.24565899838243e-35,0.328631196374446,0.424,0.308,1.01094340216826e-30,"1","REXO2"
8.12349784680464e-35,0.399375445422651,0.286,0.192,1.56556050503619e-30,"1","CHMP4B"
1.20068768375013e-34,0.348366386197632,0.339,0.237,2.31396530412325e-30,"1","UQCC2"
1.60876989610956e-34,0.35525193375063,0.425,0.313,3.10042134378234e-30,"1","SERBP1"
3.57822898346937e-34,0.30205820761443,0.353,0.245,6.89596289694218e-30,"1","EIF3J"
5.32137998239382e-34,0.48264235006927,0.268,0.178,1.02553635020694e-29,"1","CANX"
6.57919470125581e-34,0.260683927062354,0.556,0.421,1.26794240282602e-29,"1","HNRNPA2B1"
1.3705790250618e-33,0.441321614360165,0.313,0.217,2.6413798970991e-29,"1","PGRMC1"
1.37874675038605e-33,0.408661589278961,0.302,0.207,2.65712073734399e-29,"1","PFDN6"
2.79831806391944e-33,0.385461639571586,0.301,0.205,5.39291857278555e-29,"1","ZNF593"
4.6102781558759e-33,0.390340365332604,0.298,0.204,8.88492806200404e-29,"1","CTSA"
4.80577940185275e-33,0.273516983307439,0.448,0.332,9.26169806325062e-29,"1","SMIM30"
6.01823721734684e-33,0.380924720715994,0.356,0.255,1.15983467652708e-28,"1","CCNG1"
6.81695107667808e-33,0.296055272410093,0.55,0.43,1.3137628114974e-28,"1","CUTA"
7.04931399817506e-33,0.43850359922126,0.271,0.182,1.3585437937283e-28,"1","APEX1"
1.0153754068783e-32,0.438120964457253,0.258,0.171,1.95683148413586e-28,"1","MAGOH"
1.97354337022261e-32,0.332062722102064,0.352,0.25,3.80341278309302e-28,"1","MRPL14"
